"Date","Source","Site ID","POC","Daily Max 1-hour SO2 Concentration","UNITS","DAILY_AQI_VALUE","Site Name","DAILY_OBS_COUNT","PERCENT_COMPLETE","AQS_PARAMETER_CODE","AQS_PARAMETER_DESC","CBSA_CODE","CBSA_NAME","STATE_CODE","STATE","COUNTY_CODE","COUNTY","SITE_LATITUDE","SITE_LONGITUDE"
"10/21/2015","AQS","110010043","2","2","ppb","3","MCMILLAN  NCore-PAMS","24","100.0000","42401","Sulfur dioxide","47900","Washington-Arlington-Alexandria, DC-VA-MD-WV","11","District Of Columbia","001","District of Columbia","38.9218470009224","-77.013178"
"10/22/2015","AQS","110010043","2","4.6","ppb","6","MCMILLAN  NCore-PAMS","24","100.0000","42401","Sulfur dioxide","47900","Washington-Arlington-Alexandria, DC-VA-MD-WV","11","District Of Columbia","001","District of Columbia","38.9218470009224","-77.013178"
"10/23/2015","AQS","110010043","2","2.2","ppb","3","MCMILLAN  NCore-PAMS","24","100.0000","42401","Sulfur dioxide","47900","Washington-Arlington-Alexandria, DC-VA-MD-WV","11","District Of Columbia","001","District of Columbia","38.9218470009224","-77.013178"
"10/24/2015","AQS","110010043","2","0.9","ppb","0","MCMILLAN  NCore-PAMS","24","100.0000","42401","Sulfur dioxide","47900","Washington-Arlington-Alexandria, DC-VA-MD-WV","11","District Of Columbia","001","District of Columbia","38.9218470009224","-77.013178"
"10/25/2015","AQS","110010043","2","1.1","ppb","1","MCMILLAN  NCore-PAMS","24","100.0000","42401","Sulfur dioxide","47900","Washington-Arlington-Alexandria, DC-VA-MD-WV","11","District Of Columbia","001","District of Columbia","38.9218470009224","-77.013178"
"10/26/2015","AQS","110010043","2","2.4","ppb","3","MCMILLAN  NCore-PAMS","23","96.0000","42401","Sulfur dioxide","47900","Washington-Arlington-Alexandria, DC-VA-MD-WV","11","District Of Columbia","001","District of Columbia","38.9218470009224","-77.013178"
"10/27/2015","AQS","110010043","2","8.6","ppb","11","MCMILLAN  NCore-PAMS","24","100.0000","42401","Sulfur dioxide","47900","Washington-Arlington-Alexandria, DC-VA-MD-WV","11","District Of Columbia","001","District of Columbia","38.9218470009224","-77.013178"
"10/28/2015","AQS","110010043","2","0.6","ppb","0","MCMILLAN  NCore-PAMS","24","100.0000","42401","Sulfur dioxide","47900","Washington-Arlington-Alexandria, DC-VA-MD-WV","11","District Of Columbia","001","District of Columbia","38.9218470009224","-77.013178"
"10/29/2015","AQS","110010043","2","1.2","ppb","1","MCMILLAN  NCore-PAMS","24","100.0000","42401","Sulfur dioxide","47900","Washington-Arlington-Alexandria, DC-VA-MD-WV","11","District Of Columbia","001","District of Columbia","38.9218470009224","-77.013178"
"10/30/2015","AQS","110010043","2","1.3","ppb","1","MCMILLAN  NCore-PAMS","24","100.0000","42401","Sulfur dioxide","47900","Washington-Arlington-Alexandria, DC-VA-MD-WV","11","District Of Columbia","001","District of Columbia","38.9218470009224","-77.013178"
"10/31/2015","AQS","110010043","2","3","ppb","4","MCMILLAN  NCore-PAMS","24","100.0000","42401","Sulfur dioxide","47900","Washington-Arlington-Alexandria, DC-VA-MD-WV","11","District Of Columbia","001","District of Columbia","38.9218470009224","-77.013178"
"11/01/2015","AQS","110010043","2","0.7","ppb","0","MCMILLAN  NCore-PAMS","24","100.0000","42401","Sulfur dioxide","47900","Washington-Arlington-Alexandria, DC-VA-MD-WV","11","District Of Columbia","001","District of Columbia","38.9218470009224","-77.013178"
"11/02/2015","AQS","110010043","2","4.5","ppb","6","MCMILLAN  NCore-PAMS","22","92.0000","42401","Sulfur dioxide","47900","Washington-Arlington-Alexandria, DC-VA-MD-WV","11","District Of Columbia","001","District of Columbia","38.9218470009224","-77.013178"
"11/03/2015","AQS","110010043","2","3.9","ppb","4","MCMILLAN  NCore-PAMS","24","100.0000","42401","Sulfur dioxide","47900","Washington-Arlington-Alexandria, DC-VA-MD-WV","11","District Of Columbia","001","District of Columbia","38.9218470009224","-77.013178"
"11/04/2015","AQS","110010043","2","3.7","ppb","4","MCMILLAN  NCore-PAMS","24","100.0000","42401","Sulfur dioxide","47900","Washington-Arlington-Alexandria, DC-VA-MD-WV","11","District Of Columbia","001","District of Columbia","38.9218470009224","-77.013178"
"11/05/2015","AQS","110010043","2","1.4","ppb","1","MCMILLAN  NCore-PAMS","24","100.0000","42401","Sulfur dioxide","47900","Washington-Arlington-Alexandria, DC-VA-MD-WV","11","District Of Columbia","001","District of Columbia","38.9218470009224","-77.013178"
"11/06/2015","AQS","110010043","2","1.1","ppb","1","MCMILLAN  NCore-PAMS","24","100.0000","42401","Sulfur dioxide","47900","Washington-Arlington-Alexandria, DC-VA-MD-WV","11","District Of Columbia","001","District of Columbia","38.9218470009224","-77.013178"
"11/07/2015","AQS","110010043","2","1.8","ppb","1","MCMILLAN  NCore-PAMS","24","100.0000","42401","Sulfur dioxide","47900","Washington-Arlington-Alexandria, DC-VA-MD-WV","11","District Of Columbia","001","District of Columbia","38.9218470009224","-77.013178"
"11/08/2015","AQS","110010043","2","1.3","ppb","1","MCMILLAN  NCore-PAMS","24","100.0000","42401","Sulfur dioxide","47900","Washington-Arlington-Alexandria, DC-VA-MD-WV","11","District Of Columbia","001","District of Columbia","38.9218470009224","-77.013178"
"11/09/2015","AQS","110010043","2","9.1","ppb","13","MCMILLAN  NCore-PAMS","22","92.0000","42401","Sulfur dioxide","47900","Washington-Arlington-Alexandria, DC-VA-MD-WV","11","District Of Columbia","001","District of Columbia","38.9218470009224","-77.013178"
"11/10/2015","AQS","110010043","2","2.4","ppb","3","MCMILLAN  NCore-PAMS","24","100.0000","42401","Sulfur dioxide","47900","Washington-Arlington-Alexandria, DC-VA-MD-WV","11","District Of Columbia","001","District of Columbia","38.9218470009224","-77.013178"
"11/11/2015","AQS","110010043","2","1.8","ppb","1","MCMILLAN  NCore-PAMS","24","100.0000","42401","Sulfur dioxide","47900","Washington-Arlington-Alexandria, DC-VA-MD-WV","11","District Of Columbia","001","District of Columbia","38.9218470009224","-77.013178"
"11/12/2015","AQS","110010043","2","2.3","ppb","3","MCMILLAN  NCore-PAMS","24","100.0000","42401","Sulfur dioxide","47900","Washington-Arlington-Alexandria, DC-VA-MD-WV","11","District Of Columbia","001","District of Columbia","38.9218470009224","-77.013178"
"11/13/2015","AQS","110010043","2","1","ppb","1","MCMILLAN  NCore-PAMS","24","100.0000","42401","Sulfur dioxide","47900","Washington-Arlington-Alexandria, DC-VA-MD-WV","11","District Of Columbia","001","District of Columbia","38.9218470009224","-77.013178"
"11/14/2015","AQS","110010043","2","1.3","ppb","1","MCMILLAN  NCore-PAMS","24","100.0000","42401","Sulfur dioxide","47900","Washington-Arlington-Alexandria, DC-VA-MD-WV","11","District Of Columbia","001","District of Columbia","38.9218470009224","-77.013178"
"11/15/2015","AQS","110010043","2","2","ppb","3","MCMILLAN  NCore-PAMS","24","100.0000","42401","Sulfur dioxide","47900","Washington-Arlington-Alexandria, DC-VA-MD-WV","11","District Of Columbia","001","District of Columbia","38.9218470009224","-77.013178"
"11/16/2015","AQS","110010043","2","3.3","ppb","4","MCMILLAN  NCore-PAMS","24","100.0000","42401","Sulfur dioxide","47900","Washington-Arlington-Alexandria, DC-VA-MD-WV","11","District Of Columbia","001","District of Columbia","38.9218470009224","-77.013178"
"11/17/2015","AQS","110010043","2","4.2","ppb","6","MCMILLAN  NCore-PAMS","22","92.0000","42401","Sulfur dioxide","47900","Washington-Arlington-Alexandria, DC-VA-MD-WV","11","District Of Columbia","001","District of Columbia","38.9218470009224","-77.013178"
"11/18/2015","AQS","110010043","2","1.1","ppb","1","MCMILLAN  NCore-PAMS","24","100.0000","42401","Sulfur dioxide","47900","Washington-Arlington-Alexandria, DC-VA-MD-WV","11","District Of Columbia","001","District of Columbia","38.9218470009224","-77.013178"
"11/19/2015","AQS","110010043","2","2.2","ppb","3","MCMILLAN  NCore-PAMS","24","100.0000","42401","Sulfur dioxide","47900","Washington-Arlington-Alexandria, DC-VA-MD-WV","11","District Of Columbia","001","District of Columbia","38.9218470009224","-77.013178"
"11/20/2015","AQS","110010043","2","1.5","ppb","1","MCMILLAN  NCore-PAMS","24","100.0000","42401","Sulfur dioxide","47900","Washington-Arlington-Alexandria, DC-VA-MD-WV","11","District Of Columbia","001","District of Columbia","38.9218470009224","-77.013178"
"11/21/2015","AQS","110010043","2","3.1","ppb","4","MCMILLAN  NCore-PAMS","24","100.0000","42401","Sulfur dioxide","47900","Washington-Arlington-Alexandria, DC-VA-MD-WV","11","District Of Columbia","001","District of Columbia","38.9218470009224","-77.013178"
"11/22/2015","AQS","110010043","2","3.1","ppb","4","MCMILLAN  NCore-PAMS","24","100.0000","42401","Sulfur dioxide","47900","Washington-Arlington-Alexandria, DC-VA-MD-WV","11","District Of Columbia","001","District of Columbia","38.9218470009224","-77.013178"
"11/23/2015","AQS","110010043","2","3.2","ppb","4","MCMILLAN  NCore-PAMS","23","96.0000","42401","Sulfur dioxide","47900","Washington-Arlington-Alexandria, DC-VA-MD-WV","11","District Of Columbia","001","District of Columbia","38.9218470009224","-77.013178"
"11/24/2015","AQS","110010043","2","1.7","ppb","1","MCMILLAN  NCore-PAMS","24","100.0000","42401","Sulfur dioxide","47900","Washington-Arlington-Alexandria, DC-VA-MD-WV","11","District Of Columbia","001","District of Columbia","38.9218470009224","-77.013178"
"11/25/2015","AQS","110010043","2","1.6","ppb","1","MCMILLAN  NCore-PAMS","24","100.0000","42401","Sulfur dioxide","47900","Washington-Arlington-Alexandria, DC-VA-MD-WV","11","District Of Columbia","001","District of Columbia","38.9218470009224","-77.013178"
"11/26/2015","AQS","110010043","2","2.2","ppb","3","MCMILLAN  NCore-PAMS","24","100.0000","42401","Sulfur dioxide","47900","Washington-Arlington-Alexandria, DC-VA-MD-WV","11","District Of Columbia","001","District of Columbia","38.9218470009224","-77.013178"
"11/27/2015","AQS","110010043","2","5","ppb","7","MCMILLAN  NCore-PAMS","24","100.0000","42401","Sulfur dioxide","47900","Washington-Arlington-Alexandria, DC-VA-MD-WV","11","District Of Columbia","001","District of Columbia","38.9218470009224","-77.013178"
"11/28/2015","AQS","110010043","2","3.2","ppb","4","MCMILLAN  NCore-PAMS","24","100.0000","42401","Sulfur dioxide","47900","Washington-Arlington-Alexandria, DC-VA-MD-WV","11","District Of Columbia","001","District of Columbia","38.9218470009224","-77.013178"
"11/29/2015","AQS","110010043","2","2.4","ppb","3","MCMILLAN  NCore-PAMS","24","100.0000","42401","Sulfur dioxide","47900","Washington-Arlington-Alexandria, DC-VA-MD-WV","11","District Of Columbia","001","District of Columbia","38.9218470009224","-77.013178"
"11/30/2015","AQS","110010043","2","3.2","ppb","4","MCMILLAN  NCore-PAMS","22","92.0000","42401","Sulfur dioxide","47900","Washington-Arlington-Alexandria, DC-VA-MD-WV","11","District Of Columbia","001","District of Columbia","38.9218470009224","-77.013178"
"12/01/2015","AQS","110010043","2","3.4","ppb","4","MCMILLAN  NCore-PAMS","24","100.0000","42401","Sulfur dioxide","47900","Washington-Arlington-Alexandria, DC-VA-MD-WV","11","District Of Columbia","001","District of Columbia","38.9218470009224","-77.013178"
"12/02/2015","AQS","110010043","2","2.8","ppb","3","MCMILLAN  NCore-PAMS","24","100.0000","42401","Sulfur dioxide","47900","Washington-Arlington-Alexandria, DC-VA-MD-WV","11","District Of Columbia","001","District of Columbia","38.9218470009224","-77.013178"
"12/03/2015","AQS","110010043","2","1","ppb","1","MCMILLAN  NCore-PAMS","24","100.0000","42401","Sulfur dioxide","47900","Washington-Arlington-Alexandria, DC-VA-MD-WV","11","District Of Columbia","001","District of Columbia","38.9218470009224","-77.013178"
"12/04/2015","AQS","110010043","2","4.2","ppb","6","MCMILLAN  NCore-PAMS","24","100.0000","42401","Sulfur dioxide","47900","Washington-Arlington-Alexandria, DC-VA-MD-WV","11","District Of Columbia","001","District of Columbia","38.9218470009224","-77.013178"
"12/05/2015","AQS","110010043","2","9.4","ppb","13","MCMILLAN  NCore-PAMS","24","100.0000","42401","Sulfur dioxide","47900","Washington-Arlington-Alexandria, DC-VA-MD-WV","11","District Of Columbia","001","District of Columbia","38.9218470009224","-77.013178"
"12/06/2015","AQS","110010043","2","5.2","ppb","7","MCMILLAN  NCore-PAMS","24","100.0000","42401","Sulfur dioxide","47900","Washington-Arlington-Alexandria, DC-VA-MD-WV","11","District Of Columbia","001","District of Columbia","38.9218470009224","-77.013178"
"12/07/2015","AQS","110010043","2","3.2","ppb","4","MCMILLAN  NCore-PAMS","22","92.0000","42401","Sulfur dioxide","47900","Washington-Arlington-Alexandria, DC-VA-MD-WV","11","District Of Columbia","001","District of Columbia","38.9218470009224","-77.013178"
"12/08/2015","AQS","110010043","2","4.3","ppb","6","MCMILLAN  NCore-PAMS","24","100.0000","42401","Sulfur dioxide","47900","Washington-Arlington-Alexandria, DC-VA-MD-WV","11","District Of Columbia","001","District of Columbia","38.9218470009224","-77.013178"
"12/09/2015","AQS","110010043","2","3.4","ppb","4","MCMILLAN  NCore-PAMS","24","100.0000","42401","Sulfur dioxide","47900","Washington-Arlington-Alexandria, DC-VA-MD-WV","11","District Of Columbia","001","District of Columbia","38.9218470009224","-77.013178"
"12/10/2015","AQS","110010043","2","2","ppb","3","MCMILLAN  NCore-PAMS","24","100.0000","42401","Sulfur dioxide","47900","Washington-Arlington-Alexandria, DC-VA-MD-WV","11","District Of Columbia","001","District of Columbia","38.9218470009224","-77.013178"
"12/11/2015","AQS","110010043","2","2.2","ppb","3","MCMILLAN  NCore-PAMS","24","100.0000","42401","Sulfur dioxide","47900","Washington-Arlington-Alexandria, DC-VA-MD-WV","11","District Of Columbia","001","District of Columbia","38.9218470009224","-77.013178"
"12/12/2015","AQS","110010043","2","4.9","ppb","6","MCMILLAN  NCore-PAMS","24","100.0000","42401","Sulfur dioxide","47900","Washington-Arlington-Alexandria, DC-VA-MD-WV","11","District Of Columbia","001","District of Columbia","38.9218470009224","-77.013178"
"12/13/2015","AQS","110010043","2","3.1","ppb","4","MCMILLAN  NCore-PAMS","24","100.0000","42401","Sulfur dioxide","47900","Washington-Arlington-Alexandria, DC-VA-MD-WV","11","District Of Columbia","001","District of Columbia","38.9218470009224","-77.013178"
"12/14/2015","AQS","110010043","2","1.5","ppb","1","MCMILLAN  NCore-PAMS","22","92.0000","42401","Sulfur dioxide","47900","Washington-Arlington-Alexandria, DC-VA-MD-WV","11","District Of Columbia","001","District of Columbia","38.9218470009224","-77.013178"
"12/15/2015","AQS","110010043","2","1.1","ppb","1","MCMILLAN  NCore-PAMS","24","100.0000","42401","Sulfur dioxide","47900","Washington-Arlington-Alexandria, DC-VA-MD-WV","11","District Of Columbia","001","District of Columbia","38.9218470009224","-77.013178"
"12/16/2015","AQS","110010043","2","1.7","ppb","1","MCMILLAN  NCore-PAMS","24","100.0000","42401","Sulfur dioxide","47900","Washington-Arlington-Alexandria, DC-VA-MD-WV","11","District Of Columbia","001","District of Columbia","38.9218470009224","-77.013178"
"12/17/2015","AQS","110010043","2","1.4","ppb","1","MCMILLAN  NCore-PAMS","24","100.0000","42401","Sulfur dioxide","47900","Washington-Arlington-Alexandria, DC-VA-MD-WV","11","District Of Columbia","001","District of Columbia","38.9218470009224","-77.013178"
"12/18/2015","AQS","110010043","2","0.4","ppb","0","MCMILLAN  NCore-PAMS","24","100.0000","42401","Sulfur dioxide","47900","Washington-Arlington-Alexandria, DC-VA-MD-WV","11","District Of Columbia","001","District of Columbia","38.9218470009224","-77.013178"
"12/19/2015","AQS","110010043","2","1.5","ppb","1","MCMILLAN  NCore-PAMS","24","100.0000","42401","Sulfur dioxide","47900","Washington-Arlington-Alexandria, DC-VA-MD-WV","11","District Of Columbia","001","District of Columbia","38.9218470009224","-77.013178"
"12/20/2015","AQS","110010043","2","1.1","ppb","1","MCMILLAN  NCore-PAMS","24","100.0000","42401","Sulfur dioxide","47900","Washington-Arlington-Alexandria, DC-VA-MD-WV","11","District Of Columbia","001","District of Columbia","38.9218470009224","-77.013178"
"12/21/2015","AQS","110010043","2","0.8","ppb","0","MCMILLAN  NCore-PAMS","24","100.0000","42401","Sulfur dioxide","47900","Washington-Arlington-Alexandria, DC-VA-MD-WV","11","District Of Columbia","001","District of Columbia","38.9218470009224","-77.013178"
"12/22/2015","AQS","110010043","2","1.2","ppb","1","MCMILLAN  NCore-PAMS","22","92.0000","42401","Sulfur dioxide","47900","Washington-Arlington-Alexandria, DC-VA-MD-WV","11","District Of Columbia","001","District of Columbia","38.9218470009224","-77.013178"
"12/23/2015","AQS","110010043","2","0.6","ppb","0","MCMILLAN  NCore-PAMS","24","100.0000","42401","Sulfur dioxide","47900","Washington-Arlington-Alexandria, DC-VA-MD-WV","11","District Of Columbia","001","District of Columbia","38.9218470009224","-77.013178"
"12/24/2015","AQS","110010043","2","1.2","ppb","1","MCMILLAN  NCore-PAMS","21","88.0000","42401","Sulfur dioxide","47900","Washington-Arlington-Alexandria, DC-VA-MD-WV","11","District Of Columbia","001","District of Columbia","38.9218470009224","-77.013178"
"12/25/2015","AQS","110010043","2","0.9","ppb","0","MCMILLAN  NCore-PAMS","24","100.0000","42401","Sulfur dioxide","47900","Washington-Arlington-Alexandria, DC-VA-MD-WV","11","District Of Columbia","001","District of Columbia","38.9218470009224","-77.013178"
"12/26/2015","AQS","110010043","2","1","ppb","1","MCMILLAN  NCore-PAMS","24","100.0000","42401","Sulfur dioxide","47900","Washington-Arlington-Alexandria, DC-VA-MD-WV","11","District Of Columbia","001","District of Columbia","38.9218470009224","-77.013178"
